acc,tax_id,name,total_count,self_count
SRR9431803,2509511,Sarbecovirus,24,0
SRR9431803,694009,Severe acute respiratory syndrome-related coronavirus,24,24
SRR9431804,2509511,Sarbecovirus,24,0
SRR9431804,2501931,Orthocoronavirinae,24,0
SRR9431804,694002,Betacoronavirus,24,0
SRR9431804,694009,Severe acute respiratory syndrome-related coronavirus,24,24
SRR9431805,694002,Betacoronavirus,8,0
SRR9431805,2501931,Orthocoronavirinae,8,0
SRR9431805,2509511,Sarbecovirus,8,0
SRR9431805,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431806,2501931,Orthocoronavirinae,6,0
SRR9431806,2509511,Sarbecovirus,6,0
SRR9431806,694002,Betacoronavirus,6,0
SRR9431806,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431807,2509511,Sarbecovirus,2,0
SRR9431807,694002,Betacoronavirus,2,0
SRR9431807,2501931,Orthocoronavirinae,2,0
SRR9431807,694009,Severe acute respiratory syndrome-related coronavirus,2,1
SRR9431807,698398,recombinant SARSr-CoV,1,1
SRR9431808,2509511,Sarbecovirus,2,0
SRR9431808,694002,Betacoronavirus,2,0
SRR9431808,2501931,Orthocoronavirinae,2,0
SRR9431808,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431809,694002,Betacoronavirus,8,0
SRR9431809,2509511,Sarbecovirus,8,0
SRR9431809,2501931,Orthocoronavirinae,8,0
SRR9431809,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431810,2509511,Sarbecovirus,7,0
SRR9431810,2501931,Orthocoronavirinae,7,0
SRR9431810,694002,Betacoronavirus,7,0
SRR9431810,694009,Severe acute respiratory syndrome-related coronavirus,7,6
SRR9431810,240273,SARS coronavirus ZMY 1,1,1
SRR9431811,694002,Betacoronavirus,14,0
SRR9431811,2509511,Sarbecovirus,14,0
SRR9431811,2501931,Orthocoronavirinae,14,0
SRR9431811,694009,Severe acute respiratory syndrome-related coronavirus,14,14
SRR9431812,694002,Betacoronavirus,8,0
SRR9431812,2509511,Sarbecovirus,8,0
SRR9431812,2501931,Orthocoronavirinae,8,0
SRR9431812,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431813,694002,Betacoronavirus,3,0
SRR9431813,2509511,Sarbecovirus,3,0
SRR9431813,2501931,Orthocoronavirinae,3,0
SRR9431813,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431814,2509511,Sarbecovirus,6,0
SRR9431814,694002,Betacoronavirus,6,0
SRR9431814,2501931,Orthocoronavirinae,6,0
SRR9431814,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431815,2501931,Orthocoronavirinae,2,0
SRR9431815,694002,Betacoronavirus,2,0
SRR9431815,2509511,Sarbecovirus,2,0
SRR9431815,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431816,694002,Betacoronavirus,6,0
SRR9431816,2501931,Orthocoronavirinae,6,0
SRR9431816,2509511,Sarbecovirus,6,0
SRR9431816,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431817,2509511,Sarbecovirus,7,0
SRR9431817,694002,Betacoronavirus,7,0
SRR9431817,2501931,Orthocoronavirinae,7,0
SRR9431817,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431818,2509511,Sarbecovirus,7,0
SRR9431818,2501931,Orthocoronavirinae,7,0
SRR9431818,694002,Betacoronavirus,7,0
SRR9431818,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431819,2501931,Orthocoronavirinae,6,0
SRR9431819,694002,Betacoronavirus,6,3
SRR9431819,2509511,Sarbecovirus,3,0
SRR9431819,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431820,694002,Betacoronavirus,16,0
SRR9431820,2509511,Sarbecovirus,16,0
SRR9431820,2501931,Orthocoronavirinae,16,0
SRR9431820,694009,Severe acute respiratory syndrome-related coronavirus,16,16
SRR9431821,2501931,Orthocoronavirinae,7,0
SRR9431821,2509511,Sarbecovirus,7,0
SRR9431821,694002,Betacoronavirus,7,0
SRR9431821,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431822,2501931,Orthocoronavirinae,8,0
SRR9431822,694002,Betacoronavirus,8,4
SRR9431822,2509511,Sarbecovirus,4,0
SRR9431822,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431823,2509511,Sarbecovirus,16,0
SRR9431823,2501931,Orthocoronavirinae,16,0
SRR9431823,694002,Betacoronavirus,16,0
SRR9431823,694009,Severe acute respiratory syndrome-related coronavirus,16,15
SRR9431823,228409,SARS coronavirus BJ03,1,1
SRR9431824,694002,Betacoronavirus,7,0
SRR9431824,2501931,Orthocoronavirinae,7,0
SRR9431824,2509511,Sarbecovirus,7,0
SRR9431824,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431825,2501931,Orthocoronavirinae,8,0
SRR9431825,694002,Betacoronavirus,8,2
SRR9431825,2509511,Sarbecovirus,6,0
SRR9431825,694009,Severe acute respiratory syndrome-related coronavirus,6,5
SRR9431825,1283333,Bat coronavirus Cp/Yunnan2011,1,1
SRR9431826,2501931,Orthocoronavirinae,6,0
SRR9431826,694002,Betacoronavirus,6,0
SRR9431826,2509511,Sarbecovirus,6,0
SRR9431826,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431827,2509511,Sarbecovirus,8,0
SRR9431827,2501931,Orthocoronavirinae,8,0
SRR9431827,694002,Betacoronavirus,8,0
SRR9431827,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431828,694002,Betacoronavirus,7,0
SRR9431828,2509511,Sarbecovirus,7,0
SRR9431828,2501931,Orthocoronavirinae,7,0
SRR9431828,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431829,694002,Betacoronavirus,6,0
SRR9431829,2509511,Sarbecovirus,6,0
SRR9431829,2501931,Orthocoronavirinae,6,0
SRR9431829,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431830,2501931,Orthocoronavirinae,8,0
SRR9431830,694002,Betacoronavirus,8,1
SRR9431830,2509511,Sarbecovirus,7,0
SRR9431830,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431831,2501931,Orthocoronavirinae,8,0
SRR9431831,2509511,Sarbecovirus,8,0
SRR9431831,694002,Betacoronavirus,8,0
SRR9431831,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431832,2501931,Orthocoronavirinae,5,0
SRR9431832,694002,Betacoronavirus,5,1
SRR9431832,2509511,Sarbecovirus,4,0
SRR9431832,694009,Severe acute respiratory syndrome-related coronavirus,4,0
SRR9431832,698398,recombinant SARSr-CoV,4,4
SRR9431833,2509511,Sarbecovirus,8,0
SRR9431833,2501931,Orthocoronavirinae,8,0
SRR9431833,694002,Betacoronavirus,8,0
SRR9431833,694009,Severe acute respiratory syndrome-related coronavirus,8,2
SRR9431833,698398,recombinant SARSr-CoV,5,5
SRR9431833,347536,Bat SARS CoV Rm1/2004,1,1
SRR9431834,694002,Betacoronavirus,7,0
SRR9431834,2509511,Sarbecovirus,7,0
SRR9431834,2501931,Orthocoronavirinae,7,0
SRR9431834,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431835,2501931,Orthocoronavirinae,6,0
SRR9431835,2509511,Sarbecovirus,6,0
SRR9431835,694002,Betacoronavirus,6,0
SRR9431835,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431836,2501931,Orthocoronavirinae,7,0
SRR9431836,694002,Betacoronavirus,7,1
SRR9431836,2509511,Sarbecovirus,6,0
SRR9431836,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431837,2509511,Sarbecovirus,6,0
SRR9431837,694002,Betacoronavirus,6,0
SRR9431837,2501931,Orthocoronavirinae,6,0
SRR9431837,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431838,2501931,Orthocoronavirinae,6,0
SRR9431838,2509511,Sarbecovirus,6,0
SRR9431838,694002,Betacoronavirus,6,0
SRR9431838,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431839,694002,Betacoronavirus,8,0
SRR9431839,2509511,Sarbecovirus,8,0
SRR9431839,2501931,Orthocoronavirinae,8,0
SRR9431839,694009,Severe acute respiratory syndrome-related coronavirus,8,5
SRR9431839,698398,recombinant SARSr-CoV,3,3
SRR9431840,694002,Betacoronavirus,7,0
SRR9431840,2509511,Sarbecovirus,7,0
SRR9431840,2501931,Orthocoronavirinae,7,0
SRR9431840,694009,Severe acute respiratory syndrome-related coronavirus,7,3
SRR9431840,698398,recombinant SARSr-CoV,4,4
SRR9431841,2501931,Orthocoronavirinae,7,0
SRR9431841,694002,Betacoronavirus,7,0
SRR9431841,2509511,Sarbecovirus,7,0
SRR9431841,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431842,2501931,Orthocoronavirinae,7,0
SRR9431842,694002,Betacoronavirus,7,1
SRR9431842,2509511,Sarbecovirus,6,0
SRR9431842,694009,Severe acute respiratory syndrome-related coronavirus,6,5
SRR9431842,299335,SARS coronavirus B039,1,1
SRR9431843,2509511,Sarbecovirus,6,0
SRR9431843,2501931,Orthocoronavirinae,6,0
SRR9431843,694002,Betacoronavirus,6,0
SRR9431843,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431844,2509511,Sarbecovirus,6,0
SRR9431844,694002,Betacoronavirus,6,0
SRR9431844,2501931,Orthocoronavirinae,6,0
SRR9431844,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431845,694002,Betacoronavirus,7,0
SRR9431845,2509511,Sarbecovirus,7,0
SRR9431845,2501931,Orthocoronavirinae,7,0
SRR9431845,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431846,694002,Betacoronavirus,4,0
SRR9431846,2509511,Sarbecovirus,4,0
SRR9431846,2501931,Orthocoronavirinae,4,0
SRR9431846,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431847,694002,Betacoronavirus,8,0
SRR9431847,2501931,Orthocoronavirinae,8,0
SRR9431847,2509511,Sarbecovirus,8,0
SRR9431847,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431848,2501931,Orthocoronavirinae,7,0
SRR9431848,2509511,Sarbecovirus,7,0
SRR9431848,694002,Betacoronavirus,7,0
SRR9431848,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431849,2501931,Orthocoronavirinae,3,0
SRR9431849,2509511,Sarbecovirus,3,0
SRR9431849,694002,Betacoronavirus,3,0
SRR9431849,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431850,694002,Betacoronavirus,3,0
SRR9431850,2501931,Orthocoronavirinae,3,0
SRR9431850,2509511,Sarbecovirus,3,0
SRR9431850,694009,Severe acute respiratory syndrome-related coronavirus,3,2
SRR9431850,698398,recombinant SARSr-CoV,1,0
SRR9431850,627440,SARS coronavirus ExoN1,1,1
SRR9431851,2501931,Orthocoronavirinae,5,0
SRR9431851,2509511,Sarbecovirus,5,0
SRR9431851,694002,Betacoronavirus,5,0
SRR9431851,694009,Severe acute respiratory syndrome-related coronavirus,5,4
SRR9431851,229992,SARS coronavirus Frankfurt 1,1,0
SRR9431851,391355,SARS coronavirus Frankfurt1-v01,1,1
SRR9431852,2509511,Sarbecovirus,6,0
SRR9431852,694002,Betacoronavirus,6,0
SRR9431852,2501931,Orthocoronavirinae,6,0
SRR9431852,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431853,2501931,Orthocoronavirinae,1,0
SRR9431853,694002,Betacoronavirus,1,0
SRR9431853,2509511,Sarbecovirus,1,0
SRR9431853,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431854,694002,Betacoronavirus,6,0
SRR9431854,2501931,Orthocoronavirinae,6,0
SRR9431854,2509511,Sarbecovirus,6,0
SRR9431854,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431855,2501931,Orthocoronavirinae,6,0
SRR9431855,694002,Betacoronavirus,6,5
SRR9431855,2509511,Sarbecovirus,1,0
SRR9431855,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431856,2501931,Orthocoronavirinae,4,0
SRR9431856,694002,Betacoronavirus,4,3
SRR9431856,2509511,Sarbecovirus,1,0
SRR9431856,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431857,2509511,Sarbecovirus,3,0
SRR9431857,694002,Betacoronavirus,3,0
SRR9431857,2501931,Orthocoronavirinae,3,0
SRR9431857,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431858,694002,Betacoronavirus,6,0
SRR9431858,2501931,Orthocoronavirinae,6,0
SRR9431858,2509511,Sarbecovirus,6,0
SRR9431858,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431859,2501931,Orthocoronavirinae,7,0
SRR9431859,694002,Betacoronavirus,7,0
SRR9431859,2509511,Sarbecovirus,7,0
SRR9431859,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431860,694002,Betacoronavirus,6,0
SRR9431860,2509511,Sarbecovirus,6,0
SRR9431860,2501931,Orthocoronavirinae,6,0
SRR9431860,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431861,694002,Betacoronavirus,5,0
SRR9431861,2501931,Orthocoronavirinae,5,0
SRR9431861,2509511,Sarbecovirus,5,0
SRR9431861,694009,Severe acute respiratory syndrome-related coronavirus,5,5
SRR9431862,694002,Betacoronavirus,4,0
SRR9431862,2509511,Sarbecovirus,4,0
SRR9431862,2501931,Orthocoronavirinae,4,0
SRR9431862,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431863,2501931,Orthocoronavirinae,7,0
SRR9431863,2509511,Sarbecovirus,7,0
SRR9431863,694002,Betacoronavirus,7,0
SRR9431863,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431864,2509511,Sarbecovirus,5,0
SRR9431864,2501931,Orthocoronavirinae,5,0
SRR9431864,694002,Betacoronavirus,5,0
SRR9431864,694009,Severe acute respiratory syndrome-related coronavirus,5,5
SRR9431865,694002,Betacoronavirus,1,0
SRR9431865,2501931,Orthocoronavirinae,1,0
SRR9431865,2509511,Sarbecovirus,1,0
SRR9431865,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431866,2501931,Orthocoronavirinae,6,0
SRR9431866,694002,Betacoronavirus,6,0
SRR9431866,2509511,Sarbecovirus,6,0
SRR9431866,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431867,2501931,Orthocoronavirinae,4,0
SRR9431867,2509511,Sarbecovirus,4,0
SRR9431867,694002,Betacoronavirus,4,0
SRR9431867,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431868,2501931,Orthocoronavirinae,6,0
SRR9431868,2509511,Sarbecovirus,6,0
SRR9431868,694002,Betacoronavirus,6,0
SRR9431868,694009,Severe acute respiratory syndrome-related coronavirus,6,4
SRR9431868,698398,recombinant SARSr-CoV,2,2
SRR9431869,694009,Severe acute respiratory syndrome-related coronavirus,7,0
SRR9431869,2501931,Orthocoronavirinae,7,0
SRR9431869,2509511,Sarbecovirus,7,0
SRR9431869,694002,Betacoronavirus,7,0
SRR9431869,698398,recombinant SARSr-CoV,7,7
SRR9431870,2509511,Sarbecovirus,6,0
SRR9431870,694002,Betacoronavirus,6,0
SRR9431870,2501931,Orthocoronavirinae,6,0
SRR9431870,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431871,2501931,Orthocoronavirinae,6,0
SRR9431871,2509511,Sarbecovirus,6,0
SRR9431871,694002,Betacoronavirus,6,0
SRR9431871,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431872,2501931,Orthocoronavirinae,8,0
SRR9431872,694002,Betacoronavirus,8,0
SRR9431872,2509511,Sarbecovirus,8,0
SRR9431872,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431873,694002,Betacoronavirus,6,0
SRR9431873,2509511,Sarbecovirus,6,0
SRR9431873,2501931,Orthocoronavirinae,6,0
SRR9431873,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431874,2501931,Orthocoronavirinae,6,0
SRR9431874,2509511,Sarbecovirus,6,0
SRR9431874,694002,Betacoronavirus,6,0
SRR9431874,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431875,2501931,Orthocoronavirinae,4,0
SRR9431875,2509511,Sarbecovirus,4,0
SRR9431875,694002,Betacoronavirus,4,0
SRR9431875,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431876,694002,Betacoronavirus,5,0
SRR9431876,2501931,Orthocoronavirinae,5,0
SRR9431876,2509511,Sarbecovirus,5,0
SRR9431876,694009,Severe acute respiratory syndrome-related coronavirus,5,5
SRR9431877,2509511,Sarbecovirus,8,0
SRR9431877,694002,Betacoronavirus,8,0
SRR9431877,2501931,Orthocoronavirinae,8,0
SRR9431877,694009,Severe acute respiratory syndrome-related coronavirus,8,2
SRR9431877,698398,recombinant SARSr-CoV,6,6
SRR9431878,694002,Betacoronavirus,5,0
SRR9431878,2501931,Orthocoronavirinae,5,0
SRR9431878,2509511,Sarbecovirus,5,0
SRR9431878,694009,Severe acute respiratory syndrome-related coronavirus,5,5
SRR9431879,694002,Betacoronavirus,5,0
SRR9431879,2509511,Sarbecovirus,5,0
SRR9431879,2501931,Orthocoronavirinae,5,0
SRR9431879,694009,Severe acute respiratory syndrome-related coronavirus,5,5
SRR9431880,694002,Betacoronavirus,5,0
SRR9431880,2509511,Sarbecovirus,5,0
SRR9431880,2501931,Orthocoronavirinae,5,0
SRR9431880,694009,Severe acute respiratory syndrome-related coronavirus,5,5
SRR9431881,694002,Betacoronavirus,6,0
SRR9431881,2501931,Orthocoronavirinae,6,0
SRR9431881,2509511,Sarbecovirus,6,0
SRR9431881,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431882,694002,Betacoronavirus,6,0
SRR9431882,2509511,Sarbecovirus,6,0
SRR9431882,2501931,Orthocoronavirinae,6,0
SRR9431882,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431883,694002,Betacoronavirus,7,0
SRR9431883,2509511,Sarbecovirus,7,0
SRR9431883,2501931,Orthocoronavirinae,7,0
SRR9431883,694009,Severe acute respiratory syndrome-related coronavirus,7,1
SRR9431883,698398,recombinant SARSr-CoV,6,6
SRR9431884,2501931,Orthocoronavirinae,7,0
SRR9431884,694002,Betacoronavirus,7,0
SRR9431884,2509511,Sarbecovirus,7,0
SRR9431884,694009,Severe acute respiratory syndrome-related coronavirus,7,2
SRR9431884,698398,recombinant SARSr-CoV,5,5
SRR9431885,2501931,Orthocoronavirinae,6,0
SRR9431885,694002,Betacoronavirus,6,0
SRR9431885,2509511,Sarbecovirus,6,0
SRR9431885,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431886,2501931,Orthocoronavirinae,7,0
SRR9431886,694002,Betacoronavirus,7,0
SRR9431886,2509511,Sarbecovirus,7,0
SRR9431886,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431887,2501931,Orthocoronavirinae,8,0
SRR9431887,694002,Betacoronavirus,8,1
SRR9431887,2509511,Sarbecovirus,7,0
SRR9431887,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431888,2501931,Orthocoronavirinae,6,0
SRR9431888,2509511,Sarbecovirus,6,0
SRR9431888,694002,Betacoronavirus,6,0
SRR9431888,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431889,694002,Betacoronavirus,8,0
SRR9431889,2509511,Sarbecovirus,8,0
SRR9431889,2501931,Orthocoronavirinae,8,0
SRR9431889,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431890,2501931,Orthocoronavirinae,6,0
SRR9431890,694002,Betacoronavirus,6,6
SRR9431891,2501931,Orthocoronavirinae,7,0
SRR9431891,2509511,Sarbecovirus,7,0
SRR9431891,694002,Betacoronavirus,7,0
SRR9431891,694009,Severe acute respiratory syndrome-related coronavirus,7,7
SRR9431892,2501931,Orthocoronavirinae,1,0
SRR9431892,2509511,Sarbecovirus,1,0
SRR9431892,694002,Betacoronavirus,1,0
SRR9431892,694009,Severe acute respiratory syndrome-related coronavirus,1,1
SRR9431893,2509511,Sarbecovirus,4,0
SRR9431893,2501931,Orthocoronavirinae,4,0
SRR9431893,694002,Betacoronavirus,4,0
SRR9431893,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431894,694002,Betacoronavirus,4,0
SRR9431894,2501931,Orthocoronavirinae,4,0
SRR9431894,2509511,Sarbecovirus,4,0
SRR9431894,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431895,694002,Betacoronavirus,4,0
SRR9431895,2509511,Sarbecovirus,4,0
SRR9431895,2501931,Orthocoronavirinae,4,0
SRR9431895,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431896,2509511,Sarbecovirus,4,0
SRR9431896,694002,Betacoronavirus,4,0
SRR9431896,2501931,Orthocoronavirinae,4,0
SRR9431896,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431897,694002,Betacoronavirus,2,0
SRR9431897,2501931,Orthocoronavirinae,2,0
SRR9431897,2509511,Sarbecovirus,2,0
SRR9431897,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431898,2501931,Orthocoronavirinae,3,0
SRR9431898,694002,Betacoronavirus,3,0
SRR9431898,2509511,Sarbecovirus,3,0
SRR9431898,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431899,2501931,Orthocoronavirinae,4,0
SRR9431899,694002,Betacoronavirus,4,0
SRR9431899,2509511,Sarbecovirus,4,0
SRR9431899,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431900,2509511,Sarbecovirus,4,0
SRR9431900,694002,Betacoronavirus,4,0
SRR9431900,2501931,Orthocoronavirinae,4,0
SRR9431900,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431901,2509511,Sarbecovirus,4,0
SRR9431901,694002,Betacoronavirus,4,0
SRR9431901,2501931,Orthocoronavirinae,4,0
SRR9431901,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431902,2501931,Orthocoronavirinae,4,0
SRR9431902,2509511,Sarbecovirus,4,0
SRR9431902,694002,Betacoronavirus,4,0
SRR9431902,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431903,2501931,Orthocoronavirinae,2,0
SRR9431903,694002,Betacoronavirus,2,0
SRR9431903,2509511,Sarbecovirus,2,0
SRR9431903,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431904,2509511,Sarbecovirus,4,0
SRR9431904,694002,Betacoronavirus,4,0
SRR9431904,2501931,Orthocoronavirinae,4,0
SRR9431904,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431905,2501931,Orthocoronavirinae,3,0
SRR9431905,694002,Betacoronavirus,3,0
SRR9431905,2509511,Sarbecovirus,3,0
SRR9431905,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431906,694002,Betacoronavirus,4,0
SRR9431906,2501931,Orthocoronavirinae,4,0
SRR9431906,2509511,Sarbecovirus,4,0
SRR9431906,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431907,2501931,Orthocoronavirinae,4,0
SRR9431907,694002,Betacoronavirus,4,0
SRR9431907,2509511,Sarbecovirus,4,0
SRR9431907,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431908,694002,Betacoronavirus,4,0
SRR9431908,2509511,Sarbecovirus,4,0
SRR9431908,2501931,Orthocoronavirinae,4,0
SRR9431908,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431909,2501931,Orthocoronavirinae,8,0
SRR9431909,694002,Betacoronavirus,8,0
SRR9431909,2509511,Sarbecovirus,8,0
SRR9431909,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431910,2509511,Sarbecovirus,8,0
SRR9431910,694002,Betacoronavirus,8,0
SRR9431910,2501931,Orthocoronavirinae,8,0
SRR9431910,694009,Severe acute respiratory syndrome-related coronavirus,8,8
SRR9431911,2509511,Sarbecovirus,4,0
SRR9431911,2501931,Orthocoronavirinae,4,0
SRR9431911,694002,Betacoronavirus,4,0
SRR9431911,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431912,2501931,Orthocoronavirinae,8,0
SRR9431912,694002,Betacoronavirus,8,2
SRR9431912,2509511,Sarbecovirus,6,0
SRR9431912,694009,Severe acute respiratory syndrome-related coronavirus,6,6
SRR9431913,2501931,Orthocoronavirinae,4,0
SRR9431913,694002,Betacoronavirus,4,2
SRR9431913,2509511,Sarbecovirus,2,0
SRR9431913,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431914,2501931,Orthocoronavirinae,4,0
SRR9431914,694002,Betacoronavirus,4,4
SRR9431915,2501931,Orthocoronavirinae,4,0
SRR9431915,694002,Betacoronavirus,4,2
SRR9431915,2509511,Sarbecovirus,2,0
SRR9431915,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431916,2509511,Sarbecovirus,4,0
SRR9431916,2501931,Orthocoronavirinae,4,0
SRR9431916,694002,Betacoronavirus,4,0
SRR9431916,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431917,694009,Severe acute respiratory syndrome-related coronavirus,3,0
SRR9431917,2501931,Orthocoronavirinae,3,0
SRR9431917,694002,Betacoronavirus,3,0
SRR9431917,2509511,Sarbecovirus,3,0
SRR9431917,698398,recombinant SARSr-CoV,3,3
SRR9431918,2501931,Orthocoronavirinae,4,0
SRR9431918,694002,Betacoronavirus,4,2
SRR9431918,2509511,Sarbecovirus,2,0
SRR9431918,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431919,694002,Betacoronavirus,2,0
SRR9431919,2509511,Sarbecovirus,2,0
SRR9431919,2501931,Orthocoronavirinae,2,0
SRR9431919,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431920,694002,Betacoronavirus,2,0
SRR9431920,2501931,Orthocoronavirinae,2,0
SRR9431920,2509511,Sarbecovirus,2,0
SRR9431920,694009,Severe acute respiratory syndrome-related coronavirus,2,2
SRR9431921,2509511,Sarbecovirus,3,0
SRR9431921,694002,Betacoronavirus,3,0
SRR9431921,2501931,Orthocoronavirinae,3,0
SRR9431921,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431922,694002,Betacoronavirus,3,0
SRR9431922,2509511,Sarbecovirus,3,0
SRR9431922,2501931,Orthocoronavirinae,3,0
SRR9431922,694009,Severe acute respiratory syndrome-related coronavirus,3,3
SRR9431923,2509511,Sarbecovirus,4,0
SRR9431923,2501931,Orthocoronavirinae,4,0
SRR9431923,694002,Betacoronavirus,4,0
SRR9431923,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431923,698398,recombinant SARSr-CoV,2,2
SRR9431924,2509511,Sarbecovirus,4,0
SRR9431924,2501931,Orthocoronavirinae,4,0
SRR9431924,694002,Betacoronavirus,4,0
SRR9431924,694009,Severe acute respiratory syndrome-related coronavirus,4,2
SRR9431924,698398,recombinant SARSr-CoV,2,2
SRR9431925,2509511,Sarbecovirus,4,0
SRR9431925,2501931,Orthocoronavirinae,4,0
SRR9431925,694002,Betacoronavirus,4,0
SRR9431925,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431926,2501931,Orthocoronavirinae,4,0
SRR9431926,2509511,Sarbecovirus,4,0
SRR9431926,694002,Betacoronavirus,4,0
SRR9431926,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431927,2501931,Orthocoronavirinae,4,0
SRR9431927,2509511,Sarbecovirus,4,0
SRR9431927,694002,Betacoronavirus,4,0
SRR9431927,694009,Severe acute respiratory syndrome-related coronavirus,4,4
SRR9431928,2509511,Sarbecovirus,4,0
